intitulé,catégorie,entreprise,localisation,type_contrat,temps_contrat,date_publication,url,salaire_min,salaire_max,salaire,description
Responsable de sites Paris (H/F),Other/General Jobs,TINGARI,Île-de-France,CDI,Temps plein,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185HWKH,,,37000.0,"RESPONSABLE DE SITE H/F

Nous recherchons un Responsable de site avec la conviction que chaque personne a un potentiel unique et que nul n'est inemployable.  
Découvrez la mission que nous vous..."
Responsable d'établissement marchand (H/F),Other/General Jobs,Lkcompetency,Île-de-France,CDD,Temps plein,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185HSRX,,,1200.0,"Dans le respect des réglementations en vigueur et de la stratégie commerciale de l'enseigne, le
responsable d'établissement marchand pilote l'activité de l'établissement marchand afin de contribuer
à..."
Responsable d'Agence Espaces Verts (H/F),Other/General Jobs,SIGMA TALENT,Hauts-de-France,CDI,Temps plein,2024-12-11,https://candidat.pole-emploi.fr/offres/recherche/detail/185HSFB,,,35.0,"Vous êtes passionné(e) par les espaces verts et recherchez un nouveau défi ? Nous cherchons pour notre client, une entreprise reconnue dans le domaine de l'aménagement paysager, un(e) Responsable..."
Paysagiste (H/F) Junior ou Confirmé(e),Other/General Jobs,ADEQUAT INTERIM,Île-de-France,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCKS,,,2750.0,"Notre agence Adéquat de Saint-Ouen-l'Aumône recherche pour un de nos client basé à Champagne-sur-Oise (95) un Paysagiste Junior ou Confirmé.

Vos Missions :
- Travailler en binôme pour réaliser des..."
Chef de mission adjoint santé animale (H/F),Other/General Jobs,CONSEIL DEPARTEMENTAL JURA 39,Bourgogne-Franche-Comté,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCJD,,,39.0,"Engagé en faveur de l'égalité des droits et des chances, le Département du Jura souhaite prévenir les discriminations et promouvoir la diversité.
Le Département du Jura (1300 agents permanents, 365,6..."
Agent / Agente d'entretien des espaces verts (H/F),Other/General Jobs,MAIRIE d'HAUTVILLERS,Grand Est,Saisonnier,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCHZ,,,11.88,Recrutement prévu le 17/02/2025 - Travaux d'entretien des espaces verts avec utilisation du matériel technique et occasionnellement travaux d'entretien et de nettoyage des espaces publics et des...
Ouvrier viticole / Ouvrière viticole (H/F),Other/General Jobs,GROUPEMENT D EMPLOYEURS 4 SAISONS,Occitanie,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCBN,,,11.88,"Dans le cadre de ces travaux d'hiver, vous serez amené à effectuez des tâches telles que :

- TOMBEE DES BOIS

- LIAGE 

Plusieurs lieux d'interventions : LE HOUGA - RISCLE - EAUZE - NOGARO selon..."
Jardinier / Jardinière chef d'équipe (H/F),Other/General Jobs,LOVERA ESPACES VERTS,Provence-Alpes-Côte d'Azur,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KBTW,,,1800.0,"Dans le cadre du développement de notre activité, nous recherchons un(e) personne pour encadrer une équipe de 2 personnes sur des activités d'entretien de jardins au sein de propriétés sur le Golfe..."
Porcher/Porchère (H/F),Other/General Jobs,EARL HINAULT,Bretagne,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KBTN,,,39.0,"Nous sommes à la recherche d'un(e) Porcher/Porchère pour rejoindre notre équipe. Vous serez responsable de l'entretien et du bien-être des animaux, en veillant à leur santé et à leur..."
Jardinier / Jardinière Débutant A (H/F),Other/General Jobs,LOVERA ESPACES VERTS,Provence-Alpes-Côte d'Azur,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KBTB,,,1600.0,"Dans le cadre du développement de notre activité et de notre équipe, nous recherchons un(e) jardinier(e) pour intervenir exclusivement sur de l'entretien (taille de haies, tonte, etc...) dans des..."
Bûcheron (H/F),Other/General Jobs,INISTE RH,Bretagne,Intérim,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KBNT,,,21622.0,"Aquila RH Ploërmel, agence de Recrutement, vous accompagne dans votre recherche d'emploi en intérim, CDD et CDI.
Nathalie et Sandrine sont à votre écoute pour échanger sur votre parcours et vos..."
JARDINIERS ESPACES VERTS  DEBUTANT (H/F),Other/General Jobs,LES JARDINIERS DU GOLFE,Provence-Alpes-Côte d'Azur,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JZNS,,,1801.8,"Société de Jardins dans le golfe de Saint Tropez , recherche pour renforcer ses équipes d'entretiens une personne débutante ou qualifiée.

Elle sera chargée des tâches telles que la taille de..."
Gestionnaire mouvement intervention,Other/General Jobs,CRIT INTERIM,Île-de-France,Intérim,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JZHJ,,,2500.0,"Dans le cadre du développement de son activité, nous recherchons pour notre client, spécialisé dans la gestion des énergies, un.e Gestionnaire mouvement intervention pour un contrat en intérim de 2..."
Ouvrier / Ouvrière paysagiste (H/F),Other/General Jobs,SARL LES JARDINS DE FLORA,Pays de la Loire,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JZGL,,,39.0,"Vous réalisez les travaux d'entretien chez des particuliers ou des professionnels:

- entretien des jardins
- nettoyer les massifs
- tonte
- taille des végétaux

Les déplacements sont effectués avec..."
Ouvrier  pépiniériste débutant accepté A (H/F),Other/General Jobs,SARL PEPINIERE DU GOLFE,Provence-Alpes-Côte d'Azur,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JZDY,,,1801.8,"Au sein d'une pépinière dans le golfe de St Tropez vous êtes en charge des activités suivantes : 
-Mise en place et aide aux travaux de manutention
-Soins aux végétaux
-Conseils auprès de la..."
Ouvrier / Ouvrière agricole en production équine (H/F),Other/General Jobs,CENTRE HIPPIQUE MANCY,Bourgogne-Franche-Comté,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYXW,,,35.0,"L'exploitation agricole de Mancy à Lons-le-Saunier (39) recherche un ouvrier agricole en production équine, en CDD de 12 mois - 35h hebdomadaires. Poste à pourvoir au 1er mars. Salaire selon..."
Arboriste-Grimpeur (H/F) en SCOP,Other/General Jobs,ABOUTIR EMPLOI EST,Pays de la Loire,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYXG,,,2500.0,"Vous êtes Elagueur-grimpeur/grimpeuse ? Vous êtes en veille ou à la recherche d'une Entreprise qui porte vos valeurs, reconnait vos compétences et vous offre l'opportunité d'être salarié.e associé.e..."
Performance Leader  F/H,Other/General Jobs,PARTNAIRE,Île-de-France,Intérim,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYWG,,,35000.0,"Votre agence Partnaire de Franconville, vous accompagne aujourd'hui et demain dans votre reprise d'activité ! 

Véritable pôle Tertiaire, nous donnons vie à vos ambitions professionnelles..."
Contrôleur (H/F),Other/General Jobs,TEAM CDI,Île-de-France,Intérim,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYTV,,,12.0,"Nous avons un nouveau besoin de personnel en tant que câbleur électronique dans le secteur de l'industrie.

 Réaliser les travaux de contrôle de conformité des produits ou sous-ensembles fabriqués..."
Chef de chantier de travaux agricoles,Other/General Jobs,GRAINES & COMPETENCES,Auvergne-Rhône-Alpes,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYTS,,,30000.0,"Devenez Chef de Chantier Paysagiste en Création et façonnez des paysages uniques ! 

Vous avez une passion pour les aménagements paysagers et un talent pour coordonner des chantiers ? Ce poste clé..."
Ouvrier / Ouvrière des espaces verts (H/F),Other/General Jobs,80 - AMIENS,Hauts-de-France,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYTQ,,,51.0,"Au sein de l'Entreprise Adaptée, vous serez chargé(e) d'aménager et entretenir des espaces verts (parcs, jardins ) et des décors végétaux extérieurs.

Poste réservé aux personnes titulaires d'une..."
ACCOMPAGNATEUR RÉGIONALE ET CHARGE DE PROJET H/F,Other/General Jobs,ACCUEIL PAYSAN BOURGOGNE,Bourgogne-Franche-Comté,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYSF,,,2400.0,"En collaboration avec la coordinatrice régionale, les administrateurs, les bénévoles et les partenaires de l'association, vous aurez pour missions :
- L'accompagnement et le suivi des porteur.euses..."
(H/F)Technicien méthode,Other/General Jobs,INISTE RH,Bretagne,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185JYRX,,,12.0,"Aquila RH Ploërmel, agence de recrutement, vous accompagne dans votre recherche d'emploi en intérim, CDD et CDI.
Nathalie et Sandrine sont à votre écoute pour échanger sur votre parcours et vos..."
Animateur scolaire/extrascolaire (H/F),Hospitality & Catering Jobs,ASS PARC ORIENTAL,Pays de la Loire,CDD,Temps partiel,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCMT,,,11.88,"Le Parc Oriental de Maulévrier, situé à 12 kms de Cholet (49), est le plus grand jardin japonais d'Europe et il connait depuis quelques années une croissance importante de sa fréquentation (+ de 200..."
maître d'hôtel H/F,Hospitality & Catering Jobs,ADEQUAT INTERIM ET RECRUTEMENT,Normandie,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCLW,,,1833.0,"Notre agence Adéquat de Pont-l'Evêque recrute un maître d'hôtel F/H en CDI.

Vos futures missions :
- Vous avez en charge l'organisation du service en participant à la mise en place.
- Vous prendrez..."
Animateur / Animatrice d'activités périscolaires (H/F),Hospitality & Catering Jobs,ASS DE LOISIRS EDUCATIFS ET DE FORMATION,Grand Est,CDD,Temps partiel,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCKT,,,12.12,"Nous recherchons un-e Animateur-trice périscolaire pour rejoindre l'équipe de l'accueil périscolaire de KIENHEIM, dans le cadre d'un CDD de remplacement, 10h hebdomadaires, à partir du 06/01/2025..."
Personnel de service (H/F),Hospitality & Catering Jobs,COLLEGE PRIVE SAINT-JOSEPH,Pays de la Loire,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCKN,,,1802.0,"En remplacement d'un congé de maladie, nous recherchons un/une personnel de service ayant des fonctions de :
- plonge et nettoyage, 
- service en restauration scolaire
- élaboration/confection repas"
Chef de cuisine en CDI à la frontière Suisse (H/F),Hospitality & Catering Jobs,ANTEO RESTAURATION,Auvergne-Rhône-Alpes,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCJL,,,5000.0,"ANTEO spécialiste du recrutement des métiers de l'hôtellerie-restauration cherche pour son client un.e CHEF DE CUISINE en CDI h/f.

L'établissement :
Restaurants bistronomiques et brasserie chics..."
Directeur / Directrice de restaurant (H/F),Hospitality & Catering Jobs,LES CHARDONS BLEUS,Bretagne,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCJJ,,,39.0,"Dans le cadre du développement de notre activité, nous recherchons un Directeur H/F

Le poste requiert des compétences aussi bien humaines que techniques :
- des capacités de gestionnaire ;
- un bon..."
Serveur/ Serveuse des  Petits Déjeuner(H/F),Hospitality & Catering Jobs,HOTEL MERCURE,Occitanie,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCHX,,,2040.0,"Nous recherchons un(e)e personne passionné(e) par l'hôtellerie restauration, qui a envie d'apprendre, d'évoluer mais aussi de s'investir et de participer à l'évolution d'un établissement riche en..."
Serveur (H/F),Hospitality & Catering Jobs,YOOM,Île-de-France,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCHR,,,1955.0,"Yoom recherche pour renforcer son équipe un Serveur / Serveuse en CDI 35H / par semaine

PROFIL RECHERCHE

Expérience :
- Expérience exigée +

Compétence:
*   Faire preuve d'un excellent relationnel,..."
Chef de cuisine en lycée public - La Roche s Yon (H/F),Hospitality & Catering Jobs,ESPACE REGIONAL DE LA ROCHE SUR YON,Pays de la Loire,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCHM,,,2178.0,"La Région recrute pour un de ses lycées publics situé sur le secteur La Roche sur Yon un responsable restauration en CDD pour une durée de 2 mois.

En qualité de Responsable de restauration, vous..."
Animateur / Animatrice d'activités culturelles et de loisirs,Hospitality & Catering Jobs,CC PICARDIE DES CHATEAUX,Hauts-de-France,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCHB,,,35.0,"Missions :
Sous la responsabilité directe de la coordinatrice opérationnelle du centre social intercommunal, le/la référent(e) jeunesse assure les missions suivantes :
*Assurer la mise en place et..."
Restaurant  spécialité Indienne (H/F),Hospitality & Catering Jobs,SUVAI,Île-de-France,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCGW,,,1801.8,"Nous recherchons un cuisinier / une cuisinière pour notre restaurant SUVAI situé à Tremblay-En-France,  un restaurant de spécialité indienne.
 Nos plats sont tous préparés sur place avec des..."
Cuisinier / Cuisinière de collectivité,Hospitality & Catering Jobs,ACTUAL SAINT NAZAIRE 1095,Pays de la Loire,Intérim,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCGV,,,12.48,"En tant que cuisinier(ère), vous serez chargé(e) sous la responsabilité du chef d'atelier des missions suivantes.
Vos missions : 
- Réaliser les contrôles spécifiques.
- Assurer la propreté de..."
Pizzaïolo polyvalent H/F,Hospitality & Catering Jobs,KIOSQUE A PIZZAS,Nouvelle-Aquitaine,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCFD,,,2200.0,"Adhérent enseigne nationale "" KIOSQUE A PIZZAS "", recherche un(e) pizzaïolo pour ses kiosques de LEOGNAN, VILLENAVE D'ORNON.
Possibilité de travailler sur les 2 sites selon lieu de vie et nécessité..."
Un(e) assistant(e) pizzaïolo (H/F),Hospitality & Catering Jobs,KIOSQUE A PIZZAS,Nouvelle-Aquitaine,CDI,Temps partiel,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCDQ,,,11.88,"Adhérent enseigne nationale "" KIOSQUE A PIZZAS "", recherche un(e) assistant(e) pizzaïolo pour son kiosque de VILLENAVE D'ORNON. 

Vous aurez la charge de l'accueil téléphonique ou sur place, de la..."
Directeur/ Directrice adjoint de centre de loisir (H/F),Hospitality & Catering Jobs,MAIRIE,Occitanie,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCCZ,,,1801.8,"La ville de Bessières recherche un(e) Directeur/ Directrice adjoint  d'accueil de loisirs pour intervenir à l'ALAE/ALSH élémentaire.

Gestion du budget
Elaboration du projet pédagogique
Animation des..."
Pizzaïolo polyvalent H/F,Hospitality & Catering Jobs,KIOSQUE A PIZZAS,Nouvelle-Aquitaine,CDI,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCCV,,,2200.0,"Adhérent enseigne nationale "" KIOSQUE A PIZZAS "", recherche un(e) pizzaïolo pour ses kiosques de VILLENAVE D'ORNON, LEOGNAN et BEAUTIRAN.
Possibilité de travailler sur les 3 sites selon lieu de vie..."
RESPONSABLE PLONGE VAISSELLE - RESTAURATION COLLECTIVE (H/F),Hospitality & Catering Jobs,13 - Marseille 9e Arrondissement,Provence-Alpes-Côte d'Azur,CDD,Temps plein,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCCQ,,,1802.0,"Mission:
- Responsable du fonctionnement des machines et équipements de plonge,
- Encadre son équipe,
Activités principales :
- Assurer l'encadrement de son équipe,
- Alimenter et vérifier les..."
Un(e) assistant(e) pizzaïolo (H/F),Hospitality & Catering Jobs,KIOSQUE A PIZZAS,Nouvelle-Aquitaine,CDI,Temps partiel,2024-12-12,https://candidat.pole-emploi.fr/offres/recherche/detail/185KCBW,,,11.88,"Adhérent enseigne nationale "" KIOSQUE A PIZZAS "", recherche un(e) assistante(e) pizzaïolo pour son kiosque de BEGLES. 

Vous aurez la charge de l'accueil téléphonique ou sur place, de la prise de..."
